Instagram,Facebook,Twitter,Linkedin,Discord,Twitch,Ingresos
8.456732765,4.630974765,6.448432658,15.47865596,8.780195494,22.13328946,311.1591869
9.501908508,5.033243907,6.885737574,15.01612152,6.123709569,21.74736754,389.4031894
10.25832313,3.662867781,6.813394747,15.71271339,5.817213023,21.19378459,302.7616569
8.711558271,4.728749036,6.887159624,12.88258197,8.793340199,19.14515954,347.5735899
11.29082911,3.946205242,7.452254565,16.56328683,7.366501792,18.69372913,390.5061373
9.441912094,4.171540994,7.55989526,13.32866202,9.73153576,21.84304885,371.5101669
8.909273376,4.087327807,5.833940637,13.86772274,5.639425543,20.58591066,231.9305522
11.29378586,4.637931946,6.487926678,14.58000765,5.090589524,21.17421254,364.2368323
10.44214349,5.157593012,6.098855732,13.98571455,5.806693458,21.82090239,355.6014437
10.00924708,4.661599165,7.611258207,15.76427631,7.503532629,22.76038773,427.0823232
9.603245904,5.090690062,5.792260267,13.37913648,5.351623365,21.75395196,311.4982307
10.48548977,4.545748977,7.046826131,14.79658419,7.34135911,20.9383238,384.0052719
9.604249082,2.829211304,7.171896613,15.15283015,6.064118385,22.19284466,256.0977484
9.863488184,3.64912956,7.657822221,15.30484056,6.661657656,21.09633698,354.7267894
9.531360504,4.606671111,7.2124439,14.46376107,6.575925627,21.0229911,381.8832143
9.709471618,4.310260693,7.421656696,15.14344514,7.27730338,21.35246726,381.1848223
10.54897981,5.766602166,7.797628012,14.41853881,6.253877006,20.70629257,525.2676816
7.409456421,3.767818542,7.490829258,13.74291908,5.359730269,22.55724497,301.6274383
10.13198081,4.649013268,7.484706788,14.81187331,6.64243254,21.47212397,416.6529592
9.884655935,6.031848145,6.657670956,14.57215139,7.194592904,21.50828084,449.5278236
10.73105136,4.413317792,6.673539394,14.10046436,8.188282362,20.26666345,350.1235581
10.35265011,4.980065277,5.341316411,15.02059379,7.16361233,20.67449897,289.1490603
9.559739658,4.201966667,4.496870764,13.62022536,6.77191258,21.48058752,154.2644019
12.23594207,4.343425008,6.546538373,15.47954201,7.660296035,21.97048407,367.3730172
10.28464137,5.089755282,7.629563818,15.78272422,7.826072311,21.45507363,463.906636
10.92650776,4.151857313,7.638471975,15.78977385,6.22211862,20.5412745,409.8286445
11.38384568,5.002443489,,13.78281198,7.202438309,22.72123196,464.4667516
9.52631611,4.400105046,6.660492467,14.14404006,5.199085702,21.92224807,326.2193793
9.097842697,4.517051882,5.783679265,16.52993094,8.049738665,22.18855955,269.4845267
10.89106269,4.40757435,7.005444356,14.96383595,6.260478443,22.75640189,379.1108871
9.542748421,4.200888496,6.094446768,14.60923614,6.235681371,22.20251877,272.5449936
10.36371101,5.286322853,7.257539813,14.48906843,7.321794868,20.39605541,448.7645584
8.835198989,3.602568123,6.630236187,16.07572411,8.587732812,21.3812515,259.9797009
9.421543043,3.152951419,8.983973916,15.11884915,7.684646891,20.38483914,407.1692146
9.660920076,3.937608205,6.123474903,12.55378272,9.267481383,19.6699716,252.5496102
10.7715326,3.047378529,7.715722198,15.03313605,6.917555709,21.89667625,332.1832894
9.507673122,2.694358764,6.92929858,14.84983988,6.156210579,19.65806642,226.292432
9.933385568,3.248657227,6.375346799,14.6924119,8.875266321,21.61535237,232.8107883
9.30607475,5.6883531,6.711536915,15.23074614,6.41453778,21.38822676,420.2219338
9.128134034,3.8647714,8.295639999,14.10284809,9.130998724,18.97309469,399.5150392
9.635557964,5.000444054,5.274400739,14.3210467,5.787060757,20.22416043,270.6480585
9.953478403,4.355227616,6.300412641,14.74598347,6.607624486,20.94075926,306.3770727
11.02067585,2.732862642,6.460699051,15.27026791,7.073677417,20.81678178,223.9467135
9.804622221,4.89146395,4.888655983,15.21739998,6.761462913,22.11682031,240.475265
10.03241256,3.148428904,6.438558898,14.98736666,7.92343469,19.49692148,232.8995565
10.66890184,3.188616211,5.974112585,15.93191737,8.715657523,20.51065366,216.3037761
9.308441534,3.200218856,6.930651112,13.82238036,7.005700056,19.53780636,255.8302632
9.767418165,2.175847465,5.608498574,15.17287298,6.781319678,20.04315532,99.2817917
10.6909724,3.431929976,5.276504786,13.54491694,8.411764101,22.04274402,176.8231813
11.50521825,,6.873579316,15.00870261,7.287342881,20.89668069,292.9056709
10.2780143,5.696482903,,,6.033515032,19.87084279,267.2192188
10.07911909,3.62642304,6.993579064,16.258175,6.824451778,19.36329511,311.428796
9.592814316,4.137667758,,14.42924061,7.866907658,22.33126202,269.6321133
8.140299697,4.488062153,6.20762202,13.27451864,7.767679093,20.65544291,271.7144915
8.782146404,1.433089807,6.286422169,15.21472825,7.518840155,20.62421802,77.80760559
9.984583267,3.913705407,7.308236007,14.92283547,7.84938547,20.19721631,349.2765205
11.43941619,4.414054407,6.203580371,13.76179624,8.269943867,20.43258087,328.1598251
10.64459085,3.758272644,5.975470819,14.1415359,8.153123822,21.52481591,251.4947047
9.838261758,2.530798748,6.853119333,15.46065705,4.471518936,19.57838352,216.903372
9.572124664,2.364697008,6.723703185,14.83039265,6.621386786,19.22427323,189.1077231
10.41873544,4.88700083,5.085870819,15.95592515,8.322102339,19.50524586,267.7657699
9.493072886,4.353336908,9.041702645,14.57922964,8.076593188,20.81891587,496.3571907
10.90822623,5.067163533,7.551704528,15.61450323,7.518435523,21.89590978,467.6373932
8.534541728,2.730820129,5.532272421,15.57492188,8.523817969,20.88065555,111.5381406
8.308935043,3.544942218,5.947147739,15.06482708,6.441894922,21.33948729,193.882037
10.20513016,3.958206091,7.096162632,15.42714096,6.956027051,21.44867957,342.4968353
9.915244718,4.088756059,7.881221655,13.81594764,8.868684268,21.02681383,398.9950772
9.757058038,3.210084977,6.793056876,14.9464331,8.562975701,20.99989761,257.8307365
9.461368332,3.440814417,5.383135494,13.47284907,7.107395824,20.85292872,162.3871598
10.1368309,4.301884089,5.202763163,14.89271381,7.970128589,21.97742572,226.6639056
10.28255384,3.34113428,6.732519216,15.65422477,7.981030313,20.18386639,274.3334519
10.57451761,3.7170977,5.87951428,15.51778942,7.135702149,20.72983318,244.0817783
12.31779454,5.243167844,7.149339893,16.06410775,7.113696504,19.55646314,478.0604513
9.705905868,2.673261322,6.427187816,14.81398703,7.605162377,21.11528046,191.8913835
8.402780504,2.540972844,5.388070468,13.64663127,8.298428742,21.95280105,79.93726617
7.971699584,6.498159653,7.09691216,14.0220968,4.877238344,20.67401411,477.8319888
10.33222732,5.267931837,7.645253338,13.48415251,7.764158078,22.81380778,472.2985195
9.816431822,3.992668,7.499023846,13.72537046,7.720674341,21.00015318,362.365347
9.484838356,3.21671696,7.565021469,15.07677331,8.673983175,20.26874353,309.7288506
11.44671158,2.942864027,4.94072303,15.39153741,7.434880437,22.32415472,136.6758444
8.758485772,3.377291457,5.24758121,15.30360053,6.451934544,20.97664399,140.1143973
9.658419956,4.104858065,7.413910245,14.71355435,5.875144485,21.209455,363.9531449
9.756323716,3.904727833,8.759717291,15.09361584,6.132872313,20.86224996,450.2759409
9.068261283,3.580576755,8.790138879,15.05995005,7.027300258,21.09806507,416.7617846
10.05738378,3.027634181,5.340917723,14.62122859,7.495247361,23.76401044,144.1022729
12.26166858,4.454441844,5.833880297,14.97847611,6.789228503,21.97341608,322.6202789
9.814364297,3.479973168,5.972283637,13.76403115,9.442486738,21.2669113,215.2289555
10.06742154,3.352458605,7.613229114,12.95874689,6.833030492,21.97452585,327.7814743
10.26119209,3.242752478,7.926375712,16.59056093,8.136157555,21.35037867,356.1870961
9.82153027,3.301618058,8.377701692,16.6758804,5.567676925,22.19387162,385.2754931
11.09792021,3.622489556,6.766981348,15.22010947,7.072823448,21.64459919,310.6085831
10.37170885,6.553576924,7.71422865,15.68463085,6.228655591,21.11245873,575.2193613
8.197375195,2.768175218,5.705199238,14.96450843,6.779365935,21.20410939,118.8796041
9.399575441,4.278657089,6.671019649,16.63864473,6.46637712,20.68399233,322.8273903
9.450123427,3.997889493,6.398077289,14.50002314,7.164340508,20.08083084,278.1692348
9.987080471,3.951170689,7.135174924,15.99986194,7.317066768,22.22573107,342.3605128
9.750593249,5.820956516,8.587785827,15.01184423,5.661025985,22.6767082,573.4282142
9.884650977,3.440562746,7.306497936,14.64013292,7.048457105,22.22978149,312.9914716
9.669859491,3.790807808,7.361532485,15.20207864,6.271040352,21.72647501,339.3998767
10.90743216,4.095094864,7.899251293,14.48866225,7.70524671,20.60672526,420.8505503
11.12166646,6.033489148,7.798325776,14.41129112,8.532904202,19.33389193,554.774452
9.936249002,3.937431585,6.426471716,15.96146518,8.561172638,20.70104931,288.887216
10.25208229,2.994916994,,14.90912574,5.546801899,21.12571313,285.8766005
8.770462864,3.685857561,7.169944855,13.94239055,3.98794401,21.13557199,298.0959335
9.157996886,4.698471041,6.693749174,14.01780772,7.065172896,21.19838722,342.6634655
8.481835077,3.636668695,6.08237822,15.05416916,5.167295347,20.48878761,213.3706211
,3.669290356,6.31947705,15.47566045,7.849268728,19.96261988,279.974137
9.921142797,4.139333278,6.597468252,14.12861637,5.851291666,21.27310451,310.3543734
9.573945661,3.275288714,4.556588557,14.87685404,7.18564914,21.06332266,96.53965218
9.357764968,3.636554419,7.055936853,14.76586581,6.293082715,19.87953138,299.3490249
10.4684179,4.386553142,6.531438704,13.77188219,6.246654325,20.4303683,332.1955035
11.73439335,3.24506111,6.693864785,16.69846799,5.555128163,20.20540978,294.2586384
10.28200085,4.099852498,6.746426775,13.58991053,5.448410612,21.00677747,323.5495956
8.655244762,3.929867622,5.661446667,15.8084697,7.376740156,22.48065841,208.8424178
13.05928264,4.696090591,6.85966708,13.09799753,7.179734098,21.22906027,423.7829924
10.44359539,3.495229359,,14.64811492,7.696113221,20.28053821,258.9661513
10.41364859,3.430155204,5.898539833,14.67907216,5.770590369,20.92540558,219.8357622
11.79197341,4.511071992,6.651946142,15.98666054,6.633941176,21.197696,380.1350516
8.657693233,2.111167039,5.599104383,15.02908829,7.802483859,21.08031081,73.20836369
7.645330164,2.952738789,8.354642468,14.76402932,6.740467924,21.47140576,313.6410103
7.83465272,5.916114931,6.195154805,16.62758077,7.838071305,22.12580563,375.6454411
8.904412173,4.467452015,6.406169852,13.1062604,8.470194103,20.76357584,298.2774081
10.5245104,3.77174586,7.655994473,14.46673621,8.020556379,22.11776325,373.1447167
9.994779695,3.944223067,5.294067468,14.43211867,5.965243914,21.71182301,204.0459117
8.690542378,2.199791594,7.118034259,14.9829658,8.406751921,19.63827772,190.285811
9.510026394,4.092772555,7.328628813,15.46535512,7.384868638,19.6030475,356.2255122
9.932441534,5.076739074,5.166305903,15.19923678,7.026583683,21.49856057,276.0847706
11.69656336,3.163235059,6.135768289,,8.118859766,21.74986476,249.4359753
8.866086865,2.96955941,7.540871929,15.71925978,5.290179148,19.78564225,280.8068678
8.901683865,3.929803725,4.701734484,15.28308053,9.739905402,21.7458516,142.2597403
10.03346601,3.409840191,6.912925783,15.9437846,7.887953331,21.36142691,288.5173566
10.26882473,3.975027659,8.485493409,14.94684058,6.451038829,21.36788965,444.4035132
9.014074673,5.573164301,5.8360848,16.73938714,7.835104584,21.58166832,347.2273129
10.91430289,4.429245217,5.83811331,13.96998465,7.828403285,22.01820145,293.6209722
8.729727025,3.154318602,7.316146108,14.16924038,7.599057849,19.60489071,270.8527314
10.62219632,5.122027216,7.358947072,15.74488698,8.009392434,19.93096439,452.6505798
10.61131046,4.832907434,7.355249613,,,20.81853624,429.7862832
8.937917772,4.401730646,6.771487725,14.99354003,4.823062902,21.74172512,325.8768128
11.31321381,4.279901781,8.09251499,14.85566418,6.151374068,21.34348905,456.4461121
10.4650975,5.205839881,8.015573975,15.42127088,5.957682929,19.85783611,502.5189652
11.04363175,3.497083828,4.641956456,14.93983304,5.953251775,20.39744057,145.6476681
10.36301852,5.023871833,5.315343187,16.1602086,7.377236413,21.79262787,293.6663097
9.806587322,4.608217528,6.48908976,15.63530589,5.988809081,19.30521907,337.7527846
9.25410459,3.460783404,6.910992195,14.26320784,7.530109302,20.96030784,273.0930222
8.441427911,2.084178928,6.152261879,14.36679134,7.413517143,21.33812751,105.6679863
9.941072651,4.398435657,7.901890947,15.8543809,8.148830501,20.48557696,428.5026216
10.22792697,3.830010072,6.272486994,15.17227675,7.097846557,22.12998693,273.3186802
9.270174292,4.063863787,5.70462034,14.765905,5.574860996,21.35812001,229.9497146
9.190420255,6.569334494,5.433669593,13.24088962,8.274209697,23.31955643,382.3787163
7.746335025,4.789559249,8.258852847,15.9645164,7.502530956,20.05583873,442.1207705
8.938368503,3.276149025,8.043928344,16.37021153,7.739046241,21.44720793,342.1662239
10.0047881,3.370491699,8.464046288,14.3962043,7.220117072,22.50920928,393.6017103
11.0821524,3.041463067,7.382496615,14.28481037,4.895516741,21.63215102,311.2485936
8.701339429,1.718157683,6.023587824,15.02463875,7.225903904,20.92613519,76.91882682
7.9412909,3.678663534,8.293675249,14.92461583,6.213799005,21.42108802,366.5909157
10.03629323,4.874108741,9.287383745,13.61446776,7.183500008,22.40565915,558.4961286
8.545318143,3.513539559,8.38835972,14.07470342,7.289043684,22.78366538,370.543495
9.39431454,3.122550662,7.619966046,15.66268821,6.433734017,20.28347874,306.9476979
7.57402046,4.144473199,,15.98570989,6.770182994,21.28352678,99.04866391
10.36459593,4.33300745,7.17218751,14.92296771,6.043610174,19.46565574,376.1434564
9.430151584,3.119662483,7.104938265,14.64679091,5.918897911,20.58642046,267.2387915
11.65695878,5.118342921,6.918929727,14.21523675,7.463776211,20.54570294,435.3057674
9.166276676,3.474245466,6.24192594,14.27987936,7.046895233,19.99728142,223.9057287
10.38201454,3.424307436,8.183601144,14.99075212,7.295634576,21.60279009,385.606813
10.35210032,4.496346859,4.915174023,15.06930593,8.063733225,20.21173744,224.0288742
10.09115035,4.953040247,6.641966363,14.90527146,8.359868454,20.56632428,376.5465711
9.929507003,5.96859534,6.480236049,13.27871148,9.32452755,19.48600253,429.4475683
11.27066423,4.307637973,5.927821867,15.26863137,5.515889314,20.81777689,301.5939663
10.90114063,3.91084234,6.736450416,14.96048542,7.765963924,22.89330614,324.5250207
10.78228137,2.758913095,9.670929055,14.52752722,7.875799019,20.91591394,452.4932565
10.73417899,4.641757323,7.667050335,14.54300424,7.07834197,22.53808683,439.7345091
10.84809839,2.813185479,7.379046488,14.27156097,5.426960893,21.77462619,290.4708113
10.16826595,3.544535289,6.536154559,14.82868547,7.975191339,21.70245324,270.1566008
10.07702247,,7.50689542,15.64540052,6.667509321,19.35119575,348.383999
11.96858364,2.103903857,7.062799531,13.81972439,6.682266385,20.92935078,236.5312222
9.064295723,4.715422901,5.926486135,13.92600836,7.737411229,20.67831004,286.2012866
10.92629194,6.202805837,6.824592309,15.1946945,6.193315094,20.57732147,494.6150519
10.83221019,3.819730918,6.14002654,15.77154591,7.657574498,20.84881105,275.6936459
9.779401309,2.404644335,5.819976772,15.3082634,6.237678981,19.17996866,131.4600738
9.773790619,2.517789093,7.419934392,13.03452843,7.627425639,21.71438563,249.3243413
10.64364669,3.596672645,8.109793013,14.52722709,6.844599153,20.18106673,396.0313439
10.61501737,3.934010467,6.989232075,14.62169173,5.430670589,20.85859712,338.3316996
11.13631313,4.802812841,6.072818724,15.96217907,5.241336986,19.5186782,346.6593102
11.41975759,3.810075615,7.372325481,15.1628437,5.300392559,21.39411125,373.626179
8.749917895,4.398844831,6.83281456,16.14972592,6.004698318,20.74264751,329.823035
11.4079644,3.899270146,7.21160634,14.68520055,7.532620265,20.03273782,366.7703825
10.82257877,5.105503927,7.641605017,14.31631405,6.800993144,20.13652438,471.8018072
11.17559308,5.408218154,5.389243469,14.7387425,6.025781202,20.6226655,337.3710095
10.06990624,4.748780709,7.204836625,14.385361,7.520590298,21.34553559,401.1363234
9.885317578,2.832184409,5.69344178,13.16924711,7.64446137,20.58251588,148.7235838
8.853836269,3.196845632,5.844340627,16.39991549,6.914309389,21.853807,175.3815194
9.954296868,2.742074308,5.869255403,13.6873463,8.408105959,21.91423828,157.7713258
,4.882880683,8.566626669,15.24982738,6.707493976,20.24976226,505.6108559
9.850343946,3.975392908,6.747879892,14.52235218,6.354453066,20.60802177,309.4252313
9.651300081,6.452702465,7.006352247,14.13763005,6.856453379,22.68179421,499.2223577
11.41945968,4.478268613,,15.75217521,7.685358027,20.65047633,374.2410645
11.0044823,2.909813185,5.401874288,14.4502983,6.374266705,19.65735985,157.1082511
11.2987734,,6.037780706,16.37382194,5.600662682,20.91672914,317.109018
11.44639733,4.448992513,5.865107209,15.58223544,6.822200389,20.58832165,311.1251352
8.481120545,2.555473173,5.777283699,15.87459662,6.76187746,17.75608362,116.719752
10.63587521,3.249729957,8.420415775,15.13733282,8.630477043,21.75310018,395.4966964
11.27809321,4.546456529,5.08529041,15.45299638,8.077204343,19.59485149,258.0078413
11.10327268,4.186416419,5.6968343,15.5813402,6.123050503,21.07956869,273.9992976
9.954049683,2.906412236,7.935778535,15.24162467,5.230949598,22.97955566,323.7024008
9.866604721,4.800991255,6.956743568,14.745928,6.198450347,19.40504761,384.0548204
8.817103425,4.889446717,7.257797942,14.10377488,7.172399696,19.22955836,391.1505524
8.873355299,2.733610151,7.607356256,16.26103563,7.035605164,21.94316631,270.5109555
10.264328,5.122731948,4.345244285,13.92271388,5.520506421,20.39629879,222.3304349
11.15353711,4.065026287,7.508558341,16.41737016,7.583898851,19.60448392,400.1002014
9.561614406,4.994372239,6.526059709,15.87707042,6.028142539,20.74110975,363.9706589
10.17653357,4.412723433,5.133618799,14.48664967,6.801180719,20.15943853,229.1461145
8.757173051,2.932799067,4.447415656,16.32800212,8.71339951,19.3424475,53.24121197
9.488358776,4.566467062,7.692755109,13.17957758,8.158522972,22.10671854,409.6565908
10.50354686,3.784517515,7.436798771,16.61488423,6.309273421,22.01250653,363.6030145
8.796033831,5.098670446,7.62548567,14.182594,8.279220946,20.90018927,432.5216956
9.915273354,3.952967128,6.68009803,15.66014422,7.480600672,19.94374242,307.1972988
11.21089922,3.848653358,6.728764875,14.18350348,8.257669317,22.03489503,323.1427717
9.421086544,3.38535914,5.786365333,15.51134174,7.782300986,19.36457329,192.5551492
10.95537311,3.311581293,8.083062395,,6.796236001,20.25120555,375.9525863
10.91065347,3.843081537,4.648124485,17.01774544,,20.18778624,173.8774925
9.699847084,4.569025973,6.876307082,14.47616705,8.194640173,20.13976201,357.9574254
9.735586265,5.756831362,,15.5801759,,20.53165695,333.3725771
9.143593248,3.814470649,8.106140222,14.86040169,8.307685245,20.12758811,384.534457
11.27630362,3.134154251,7.585126915,14.79546411,5.932344027,20.94758899,337.4687556
9.745449858,2.902519377,4.721369458,,8.680282473,20.09575813,89.22087152
9.156355775,4.469384847,4.476613793,14.02951681,9.050797962,21.1039011,165.459627
9.127825907,5.620117222,6.494492557,14.8341127,7.15719855,20.59099969,395.2594629
8.859064329,3.79163805,8.155412226,15.5157147,6.969019256,20.07141021,383.0437933
9.879845797,2.52926076,6.830647916,13.22195644,6.654329875,19.26033923,209.8136443
10.33907894,5.984481937,7.248713949,15.84495814,5.119326951,21.47526015,500.8981404
10.32905757,5.064252101,6.285576106,15.01749898,7.760438466,19.80893748,363.2254911
10.12152962,2.120341934,6.786963606,13.55066579,8.108867083,21.96095898,182.9891056
10.38557772,4.279835459,6.182694024,17.10124103,5.946729792,21.09230498,306.8420866
9.743396688,3.134495258,6.962932595,14.76327925,4.802786986,20.3905957,264.0673182
8.0659645,4.777216915,5.14638447,13.34656765,7.314851513,21.71293149,214.0128672
8.562953773,3.363209099,6.268600408,15.01725082,7.114903361,22.40253576,208.8684017
10.21201862,3.213498289,4.998587985,13.09694547,7.711391295,20.56737834,131.122246
11.73682118,3.232071928,7.470719015,14.67512034,8.134396729,20.19029082,344.25081
10.21284761,3.08681871,4.708878219,14.47451538,7.163102623,20.42160919,104.8711809
10.48168905,4.934336425,4.869051079,14.5864247,6.1088795,19.57359973,252.8046855
8.723465568,,5.596587162,,4.85424858,21.1671082,244.1070212
9.651473392,3.508358752,7.472882691,14.55118917,6.999458974,20.8955593,325.3548579
10.29268301,5.287612312,6.912061877,13.98339328,,21.63341252,421.1050468
10.4775964,3.201259058,5.952809787,,7.810988949,19.67207163,207.4407859
10.15972372,5.165855331,8.102078939,15.51466236,5.880498561,19.07508283,500.5900683
8.413478692,5.573454004,6.094407799,15.8150151,7.34699708,21.28512847,352.4411876
11.46305937,3.30317831,7.583776496,16.70806698,7.791856699,21.86594066,358.0251578
10.45583137,4.417607905,6.095955144,16.62074734,6.35001272,20.65060773,310.2933811
10.93367962,4.137169675,7.951577908,14.87000696,5.269773774,20.27306416,429.154179
9.307034683,5.696692713,6.033003089,15.26697103,7.584061552,19.96532327,371.6684752
10.36324995,4.831436751,4.660893823,16.10360775,5.930578761,21.89784089,232.36331
9.657091859,4.060097743,6.441002259,15.88772001,5.265913886,22.53427838,293.3164599
8.03923387,4.104369756,7.621056204,14.92342395,6.402089718,23.12719144,349.7543905
11.42762368,4.432204973,7.904564756,15.85880484,7.435071066,20.00420831,458.4262387
10.19019855,6.118743932,8.169771499,16.32742626,5.600217645,21.1066108,575.8714856
9.697584571,4.085545764,5.359120998,14.23101443,7.604621953,20.11984687,212.7934359
12.00964715,4.422079111,5.578585115,16.23323332,8.491618739,23.29387762,300.5699407
8.374837031,4.645333656,7.455470247,16.60024322,5.544543645,20.27495739,386.8396003
10.5050827,3.624233907,7.888467869,16.06369802,7.384352728,19.542089,383.5336459
9.746312199,5.648307941,8.133171502,16.0498882,8.665712243,20.568959,530.9196714
10.35425624,4.306971747,7.133430559,12.30115519,5.735629372,23.16222078,364.1489358
9.737341756,6.69361217,7.44966965,14.6771089,8.037151921,19.75333849,551.5658706
9.416176697,4.121464241,6.104387768,,5.29203144,21.4026599,264.1562044
10.35648634,,,15.60903544,6.002229477,20.78759525,188.5606113
11.58114527,4.079826509,6.029835895,15.4170513,7.178985528,20.40033113,298.9555341
9.616905505,5.428613248,5.546693603,15.32536946,5.937783978,20.90988013,323.1948904
10.87982159,5.332779303,6.231450689,16.27608021,6.196015668,22.12914237,391.9306333
11.7856126,3.421125003,8.173412408,,8.354167164,20.6725573,414.9326997
9.824170647,3.722119099,7.283907072,16.44652302,7.272401598,21.74163963,335.1127056
8.835115753,3.9883976,5.582914041,14.33386571,7.44565625,22.36896662,206.5676905
9.561896138,3.257138067,7.804090203,15.74622606,3.894599868,20.42877852,333.1834523
10.36268899,4.039634468,7.175258161,14.74463807,7.090289031,19.89746347,355.0256329
10.9603021,2.916140922,6.445224395,14.54973637,6.67681951,21.3720104,232.781425
12.00098802,3.755471033,6.212644053,14.43217327,7.693471109,19.67009378,294.2428254
9.004869614,3.965165214,5.542937611,14.90054512,5.133798387,20.29870925,206.7077406
10.66664992,5.751495208,5.127230229,15.68742511,7.436458559,20.91722998,335.9279493
8.885188841,4.83988847,8.272316012,14.24844365,5.848113789,19.89211197,462.9339603
11.19641369,5.421384343,8.25620931,14.90842311,6.51245288,20.77166667,547.3039955
9.72763083,3.788708665,7.751135909,14.84610645,6.03346936,21.06530967,367.6442601
9.626849192,5.671132573,6.016130106,15.45562972,6.77401005,19.60414354,375.0341344
10.40070591,4.438451985,4.415691649,15.52455159,5.571291798,21.57189598,185.7750483
10.04635663,2.595372857,7.394616021,16.3399962,6.661351692,21.92777394,267.0177096
9.643131538,3.094168586,6.1083763,14.88472023,7.398627022,20.46271188,197.6546204
11.5526386,3.883206494,6.442432019,16.09435249,8.146076812,21.49855806,316.2809886
10.6425519,4.665898614,6.593355573,14.99253174,8.137684145,20.63584308,363.0350236
9.382313406,5.524892716,5.311715498,13.50708559,8.562201394,22.45818734,303.7090067
11.53431363,3.626825106,5.979259564,14.62222766,7.256635049,21.06226469,260.125967
8.379465602,3.392556358,7.211171847,16.07297404,6.695767972,19.48094384,278.8624407
10.61364623,2.111083636,7.196795161,13.65979004,7.106333557,20.08786504,221.4445862
10.32707114,5.109815805,5.851871465,14.74492269,7.020608364,19.35058289,334.2223931
11.19363637,2.801959318,6.527524385,13.57368442,6.654910574,21.65096232,232.2978378
9.281785551,4.59558938,5.607925175,14.17284035,8.876140058,20.5854953,259.241171
8.532305012,3.913454526,6.462133405,13.80821329,5.034058515,21.23786628,258.0782479
9.325907414,4.391829561,7.514665364,14.01427364,6.317959195,22.35758167,383.620195
10.81996614,4.716422707,7.409304134,14.09791528,5.147725701,20.86005052,426.6750894
11.22134031,5.445088585,7.635333887,13.02834423,6.107569427,19.87080225,499.2586586
9.243146956,4.746095626,6.973373271,15.0610201,6.018805339,20.03198714,370.7693036
10.84952446,4.439306222,6.422614019,16.46403259,6.878282857,22.8482091,342.3709868
10.219197,4.156701038,6.588239813,14.46375523,7.734646809,20.61621812,317.2954474
9.79027312,3.117525909,5.199295439,16.13207452,7.027455826,24.32336369,139.3916783
8.307538034,6.719431836,5.386405554,13.17743578,8.081523979,20.30017544,373.2116334
9.365546056,4.629355629,7.158069518,13.28042287,6.057833556,21.94545576,373.2899478
,3.795890218,4.728913946,15.21591051,7.701223003,20.287275,151.2067767
8.616401786,3.921703022,8.110252035,,5.738136648,22.52284734,382.6639862
10.12827736,,5.692353521,14.84587139,7.674980914,20.75316132,223.8461855
9.51976616,3.792033742,5.841486363,14.6798717,5.792391353,20.56286826,224.9640145
9.8269313,4.184459421,5.879284524,14.04234451,7.278169413,20.0177206,259.4701881
8.510363676,4.766251405,7.380735065,15.00786121,6.976597974,20.31100054,388.1616473
11.83415726,5.418365068,5.733139036,15.39603696,6.775710511,21.57390449,376.9648421
10.44166479,3.380639238,5.916392399,14.8755787,7.371692563,21.58912975,218.6664669
8.807701038,3.229865032,8.998245925,11.73289809,6.703539466,19.78805773,393.1415566
10.03048521,3.382996,5.511159433,14.8198244,6.292104623,21.522758,181.7374931
9.903976362,3.52049231,6.0088692,15.70439296,6.150818867,20.27869042,227.7018207
11.17851349,2.398176775,5.807087657,15.66154133,9.080693086,21.5461488,156.7377783
11.40100415,3.880226072,7.371354173,14.70810504,5.922358527,21.48106425,376.9374824
11.35907667,2.930142986,5.333896047,15.42319729,6.692067598,21.22307299,162.7932346
10.55502573,4.135365606,5.69274566,15.33024179,6.749896828,20.75432345,259.3291434
9.669911913,3.898163564,7.645481726,16.26070462,7.162369118,21.37270275,370.5313843
9.517934334,,7.800520225,15.59355702,8.049609379,21.69244371,418.9850451
10.23343402,4.330924245,8.003242168,14.68125408,7.200769042,21.62271258,433.2656227
11.59737286,3.797492253,7.64045896,13.9266683,6.382484841,21.38735306,392.0963251
10.92202381,4.921498864,6.930757434,13.9581647,6.514880109,20.33460242,407.9647407
8.820356028,5.712249424,7.243264031,14.29872637,8.644723858,21.47244714,449.0591977
7.900584292,3.29814238,5.835831597,12.89462628,6.38732159,21.95415661,154.8862266
10.42225381,5.730162077,7.341008774,16.38402386,6.401714657,20.35350976,492.5600345
10.78446294,4.146573861,7.472690184,15.70355136,6.88908934,19.08612278,394.5686238
9.62594815,4.272130878,8.254919804,,7.694837948,20.38382653,438.8479781
9.845964054,4.478177316,6.863585616,16.07460836,7.698282839,21.55802016,357.6290234
9.214666794,3.326763652,6.644769176,14.41141151,,23.16314639,243.9267502
9.336855784,1.492492355,6.90380785,14.96347342,,20.46753325,136.3595383
10.1250964,3.870908767,6.20263188,14.64670579,7.46702666,22.18941703,267.8121701
9.192689267,3.306645425,6.707371191,,7.060043048,20.43175459,251.9479891
9.134166899,3.969534815,7.480794251,14.33364967,8.725206036,22.14268565,348.526103
11.61824183,3.512311582,7.797669455,15.60762237,7.303987635,21.92925958,388.2481456
9.847184672,3.415055054,6.724476573,14.72288012,8.698818902,19.8624346,268.4543008
10.25516625,5.728680496,6.94230109,14.98501289,7.367101928,21.48592111,456.6128153
10.20983233,4.053800073,6.159492707,13.33344856,7.492630608,20.50244138,275.645476
